cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"30544","5523","304173","","Marquette Savings Bank","Erie","PA","16501","3/31/2020","6/2/2020","SB","920 Peach St.","","12","0","","5","0","Erie","21500","Erie, PA","1/1/1908","6/7/1954","8/28/2009","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.marquettesavings.bank","8366","2072","6294","630","650","0","129","","521","5042","2500","875","1667","1272","4","103","1173","0","1173","0","1173","81","0","0","1169.32"
"7910","9438","978622","4655266","Mars Bank","Mars","PA","16046","3/31/2020","6/2/2020","NM","145 Grand Ave.","MARS BCORP INC","6","0","","5","0","Butler","38300","Pittsburgh, PA","10/16/1900","1/1/1934","6/26/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","https://www.marsbank.com","3290","591","2699","13","548","0","59","","489","2971","1737","417","817","263","96","32","327","0","327","0","327","0","267","0","239.64"
"16318","0","104542","1491780","Marseilles Bank","Marseilles","IL","61341","3/31/2020","6/2/2020","NM","101 E. Bluff St.","MARSEILLES BCORP INC","2","0","","8","1","La Salle","","","9/24/1945","9/24/1945","1/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.marseillesbank.com","555","182","373","14","50","0","41","","9","296","149","33","114","113","0","0","113","0","113","0","113","50","78","0","113"
"9752","0","720157","","Marshall County State Bank","Newfolden","MN","56738","3/31/2020","6/2/2020","NM","118 E. Minnesota Ave.","","1","0","","2","1","Marshall","","","10/20/1922","1/1/1934","2/18/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.mcsbnewfolden.com","195","36","159","0","17","0","7","","10","152","96","8","48","24","0","0","24","0","24","0","24","0","0","0","24"
"90190","13953","196800","","Martha's Vineyard Savings Bank","Edgartown","MA","2539","3/31/2020","6/2/2020","SM","78 Main St.","","9","0","","4","0","Dukes","","","4/15/1955","11/4/1985","11/14/2017","Non-Stock","0","1","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.mvbank.com","8541","1351","7190","200","1150","365","127","0","658","5316","3083","488","1745","2824","0","754","2070","0","2070","0","2070","507","0","0","2070"
"29685","3881","104971","","Martinsville First Savings Bank","Martinsville","VA","24114","3/31/2020","6/2/2020","SA","25 W Church St.","","1","0","","8","0","Martinsville City","","","1/1/1924","1/3/1950","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.martinsvillefirst.com","343","122","221","0","34","0","0","","34","228","98","35","95","27","0","7","20","0","20","0","20","1","0","0","20"
"18013","13316","268006","3846106","Mascoma Bank","Lebanon","NH","3766","3/31/2020","6/2/2020","SM","67 N. Park St.","MASCOMA MUTUAL FINL SERVICES","28","0","","4","0","Grafton","","","1/1/1899","7/2/1959","4/18/2018","Stock","0","1","FED","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.mascomabank.com","18618","2987","15631","159","2509","0","451","0","2058","14115","8688","2008","3419","3866","31","544","3353","0","3353","0","3353","35","700","0","3326.34"
"3327","14756","368054","3026896","Mason Bank","Mason","TX","76856","3/31/2020","6/2/2020","SM","111 Westmoreland St.","MASON BK EMP STK OWNERSHIP PLAN&TR","1","0","","2","1","Mason","","","1/15/1904","1/1/1934","1/1/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.masonbank.com","1113","132","981","0","110","0","74","","36","659","374","128","157","432","0","0","432","0","432","0","432","3","822","0","432"
"16198","0","108746","1399019","Mason City National Bank","Mason City","IL","62664","3/31/2020","6/2/2020","N","104 W. Pine St.","MASON CITY BCORP INC","1","0","","2","1","Mason","","","10/9/1944","10/9/1944","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","onlinebanking.masoncitynationalbank.com","544","73","471","0","19","1","7","","11","334","219","54","61","156","0","3","153","0","153","0","153","0","65","0","153"
"30303","5138","29878","","Maspeth Federal Savings and Loan Association","Maspeth","NY","11378","3/31/2020","6/2/2020","SA","56-18 69th St","","6","0","","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1947","2/3/1947","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.maspethfederal.com","20317","3695","16622","-489","96","0","4","0","92","8905","4620","916","3369","8302","0","2030","6272","0","6272","0","6272","-198","0","0","6272"
"30429","5323","454975","","Massena Savings and Loan","Massena","NY","13662","3/31/2020","6/2/2020","SA","255 Main St.","","2","0","","5","0","Saint Lawrence","","","1/1/1924","10/14/1949","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.massenasavingsloan.com","1934","597","1337","51","78","0","15","","63","987","603","95","289","377","0","74","303","0","303","0","303","171","0","0","303"
"2359","9252","857811","3045011","Mauch Chunk Trust Company","Jim Thorpe","PA","18229","3/31/2020","6/2/2020","NM","1111 North St.","MAUCH CHUNK TR FINANCIAL CORP","8","0","","8","0","Carbon","10900","Allentown-Bethlehem-Easton, PA-NJ","8/25/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.mauchchunktrust.com","4083","905","3178","230","721","90","188","","443","2945","1474","382","1089","724","135","141","718","0","718","0","718","176","0","0","604.6"
"15930","0","694146","1133615","Maxwell State Bank","Maxwell","IA","50161","3/31/2020","6/2/2020","NM","122 Main St.","DENTEL BCORP","1","0","","2","1","Story","11180","Ames, IA","2/1/1943","2/1/1943","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.maxwellstatebank.com","187","47","140","0","4","0","3","","1","96","69","7","20","48","0","3","45","0","45","0","45","0","0","0","45"
"13736","15541","1009840","1204355","Maynard Savings Bank","Maynard","IA","50655","3/31/2020","6/2/2020","NM","310 W. Main St.","FAYETTE BCORP","2","0","","2","1","Fayette","","","1/1/1895","1/13/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.maynardsavingsbank.com","648","138","510","30","25","0","33","0","-8","319","162","37","120","186","0","-15","201","0","201","0","201","77","100","0","201"
"30585","5592","411576","","Mayville Savings Bank","Mayville","WI","53050","3/31/2020","6/2/2020","SB","200 S. Main St.","","1","0","","5","0","Dodge","","","1/1/1922","7/6/1953","8/5/2014","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.mayvillesavings.com","650","143","507","15","27","0","4","0","23","364","221","39","104","155","0","38","117","0","117","0","117","-5","0","0","117"
"12899","15618","358448","2907251","Mayville State Bank","Mayville","MI","48744","3/31/2020","6/2/2020","NM","37 E. Ohmer Rd.","MAYVILLE FINANCIAL CORP","2","0","","8","0","Tuscola","","","4/15/1885","1/1/1934","1/14/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.mayvillestatebank.com","673","48","625","0","154","0","106","","48","652","359","82","211","127","8","22","113","0","113","0","113","0","51","0","106.28"
"14816","9117","132554","1123933","mBank","Manistique","MI","49854","3/31/2020","6/2/2020","NM","130 S. Cedar St.","MACKINAC FINANCIAL CORP","30","0","","4","0","Schoolcraft","","","10/13/1934","10/13/1934","10/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Minneapolis","Central","Central","0","1","http://www.bankmbank.com","15666","2255","13411","100","2015","0","425","0","1590","11025","5684","1869","3472","4301","0","903","3398","0","3398","0","3398","116","4500","0","3398"
"15669","0","522753","1103999","MCBank","Goldthwaite","TX","76844","3/31/2020","6/2/2020","NM","1017 Parker St.","GOLDTHWAITE BANCSHARES INC","5","0","","2","1","Mills","","","11/24/1908","6/20/1939","6/3/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.mcbanktx.com","3070","185","2885","120","576","0","317","","259","2455","1327","251","877","886","93","0","979","0","979","0","979","19","0","0","886"
"4187","11821","648251","1060485","McClain Bank","Purcell","OK","73080","3/31/2020","6/2/2020","NM","131 W. Main St.","MCCLAIN COUNTY BCORP INC","5","0","","4","0","Mcclain","36420","Oklahoma City, OK","3/8/1922","1/1/1934","10/18/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.mcclainbank.com","2649","223","2426","336","627","0","233","","394","1789","1066","225","498","928","0","238","690","0","690","0","690","-15","140","0","690"
"11261","0","399357","","McClave State Bank","Mcclave","CO","81057","3/31/2020","6/2/2020","NM","101 E. 1st St.","","1","0","","2","0","Bent","","","3/9/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.mcclavebank.com","690","151","539","30","24","0","21","","3","306","164","16","126","227","0","52","175","0","175","0","175","119","0","0","175"
"23798","14781","423159","2642196","McCurtain County National Bank","Broken Bow","OK","74728","3/31/2020","6/2/2020","N","20 N. Park Dr.","MCCURTAIN CNTY BANCSHARES INC","4","0","","8","0","Mccurtain","","","4/23/1982","4/23/1982","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.mcnbonline.com","2614","413","2201","20","351","0","184","","167","1482","717","384","381","1050","0","266","784","0","784","0","784","4","0","0","784"
"2476","9863","663647","1205473","McFarland State Bank","Mc Farland","WI","53558","3/31/2020","6/2/2020","NM","5990 Hwy. 51","BOSSHARD FINANCIAL GROUP INC","6","0","","4","0","Dane","31540","Madison, WI","1/5/1905","1/1/1934","1/28/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.msbonline.com","1109","240","869","45","189","0","22","","167","448","304","62","82","565","0","153","412","0","412","0","412","0","0","0","412"
"11242","13681","897648","3487965","McGehee Bank","Mcgehee","AR","71654","3/31/2020","6/2/2020","NM","301 N. 2nd St.","MCGEHEE BK EMPLOYEE STK OWNERSHIP PLAN","4","0","","2","1","Desha","","","12/6/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","1307","166","1141","50","286","64","36","0","186","808","518","142","148","569","0","0","569","0","569","0","569","14","0","0","569"
"30864","6031","446877","3866878","McHenry Savings Bank","Mchenry","IL","60050","3/31/2020","6/2/2020","SB","353 Bank Dr.","MCHENRY BCORP INC","3","0","","8","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1955","6/12/1957","4/5/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.mchenrysavings.com","2353","670","1683","144","205","0","38","","167","2011","966","205","840","-267","140","0","-127","0","-127","0","-127","-4","0","35","-267"
"13794","0","720858","1143678","McIntosh County Bank","Ashley","ND","58413","3/31/2020","6/2/2020","NM","204 W. Main St.","MCINTOSH CNTY BK HOLDING","2","0","","2","1","Mcintosh","","","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.makeitmcb.com","965","170","795","60","77","0","19","","58","508","340","23","145","304","0","0","304","0","304","0","304","-4","0","0","304"
"13955","9201","480853","1135280","McKenzie Banking Company","Mc Kenzie","TN","38201","3/31/2020","6/2/2020","NM","676 N. Main St.","PROGRESSIVE FINL SERVICES INC","9","0","","8","0","Carroll","","","2/28/1934","2/28/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.foundationbank.org","2205","191","2014","132","750","0","218","","532","1683","1025","259","399","949","0","271","678","0","678","0","678","32","0","0","678"
"6803","0","20633","2913083","MCNB Bank and Trust Co.","Welch","WV","24801","3/31/2020","6/2/2020","NM","75 Wyoming St.","MCNB BANKS INC","8","0","","4","0","Mcdowell","","","7/1/1900","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.mcnbbanks.com","3108","639","2469","55","668","164","149","","355","2469","1080","310","1079","613","37","116","534","0","534","0","534","37","162","0","503.66"
"28186","1090","757779","","MCS Bank","Lewistown","PA","17044","3/31/2020","6/2/2020","SB","19 N. Brown St.","","8","0","","4","0","Mifflin","","","1/1/1923","5/21/1956","12/11/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","https://www.mcs.bank/","1532","405","1127","91","161","0","28","","133","1107","598","65","444","90","8","18","80","0","80","0","80","97","0","0","73.44"
"25173","8785","776547","1100309","Meade County Bank","Brandenburg","KY","40108","3/31/2020","6/2/2020","NM","2175 Bypass Rd.","MEADE BCORP INC","4","0","","4","0","Meade","21060","Elizabethtown-Fort Knox, KY","6/7/1984","6/7/1984","1/1/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.meadecountybank.com","2453","559","1894","65","199","0","146","0","53","1148","631","52","465","880","-1","176","703","0","703","0","703","1","300","0","703.8"
"58722","0","3719648","","Meadows Bank","Las Vegas","NV","89148","3/31/2020","6/2/2020","NM","8912 Spanish Ridge Ave, # 10","","6","0","","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","3/26/2008","3/26/2008","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.meadowsbank.bank","12517","1869","10648","433","799","0","87","","712","6243","4186","571","1486","4771","0","1050","3721","0","3721","0","3721","0","0","292","3721"
"12266","13322","332224","2807810","Mechanics & Farmers Bank","Durham","NC","27701","3/31/2020","6/2/2020","NM","116 W. Parrish St.","M&F BCORP INC","8","0","","4","0","Durham","20500","Durham-Chapel Hill, NC","3/1/1908","1/1/1934","9/30/2010","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","www.mfbonline.com","2605","341","2264","108","585","0","360","","225","2657","1413","325","919","84","0","17","67","0","67","0","67","-48","0","0","67"
"12206","15924","752644","3165106","Mechanics Bank","Water Valley","MS","38965","3/31/2020","6/2/2020","NM","319 N. Main St.","MECHANICS BANC HOLDING CO","6","0","","4","0","Yalobusha","","","1/1/1892","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","http://www.mechanicsbankms.com","2638","602","2036","75","732","0","141","0","591","1860","1156","202","502","833","18","214","637","0","637","0","637","14","0","0","622.78"
"1768","12587","936462","4759650","Mechanics Bank","Walnut Creek","CA","94596","3/31/2020","6/2/2020","NM","1111 Civic Dr.","2011 TCRT","153","0","","4","0","Contra Costa","41860","San Francisco-Oakland-Hayward, CA","1/1/1905","1/1/1934","8/31/2019","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","0","www.mechanicsbank.com","161323","13435","147888","16563","19516","2541","6776","-490","10689","118696","59903","16788","42005","32145","-762","9305","22078","0","22078","0","22078","6874","0","0","22679.98"
"29011","2762","943675","2395326","Mechanics Bank","Mansfield","OH","44902","3/31/2020","6/2/2020","NM","2 S. Main St.","MECHANICS FINANCIAL CORP","9","0","","5","0","Richland","31900","Mansfield, OH","1/1/1886","9/2/1959","1/1/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.mymechanics.com","5120","776","4344","25","978","242","195","","541","3947","2120","637","1190","1350","-28","278","1044","0","1044","0","1044","34","304","0","1066.12"
"26634","0","183770","4262347","Mechanics Cooperative Bank","Taunton","MA","2780","3/31/2020","6/2/2020","SB","316 Broadway","MECHANICS BCORP MHC","10","0","","4","0","Bristol","39300","Providence-Warwick, RI-MA","1/1/1877","4/17/1986","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.mechanics-coop.com","7151","1532","5619","54","443","0","185","","258","3644","2422","343","879","2364","-30","600","1734","0","1734","0","1734","-1","0","0","1757.7"
